TOA,Delta TOA,PW,power,angle
240.0,0.0,0.6,2.3,46
930.0,290.0,0.6,2.3,46
1160.0,200.0,0.6,2.3,46
1850.0,250.0,0.6,2.3,46
2080.0,160.0,0.6,2.3,46
2770.0,210.0,0.6,2.3,46
3000.0,120.0,0.6,2.3,46
3690.0,170.0,0.6,2.3,46
3920.0,80.0,0.6,2.3,46
4610.0,130.0,0.6,2.3,46
4840.0,40.0,0.6,2.3,46
5530.0,90.0,0.6,2.3,46
6450.0,50.0,0.6,2.3,46
7370.0,10.0,0.6,2.3,46
8290.0,290.0,0.6,2.3,46
8520.0,200.0,0.6,2.3,46
9210.0,250.0,0.6,2.3,46
9440.0,160.0,0.6,2.3,46
10130.0,210.0,0.6,2.3,46
10360.0,120.0,0.6,2.3,46
11050.0,170.0,0.6,2.3,46
11280.0,80.0,0.6,2.3,46
11970.0,130.0,0.6,2.3,46
12200.0,40.0,0.6,2.3,46
12890.0,90.0,0.6,2.3,46
13810.0,50.0,0.6,2.3,46
14730.0,10.0,0.6,2.3,46
15650.0,290.0,0.6,2.3,46
15880.0,200.0,0.6,2.3,46
16570.0,250.0,0.6,2.3,46
16800.0,160.0,0.6,2.3,46
17490.0,210.0,0.6,2.3,46
17720.0,120.0,0.6,2.3,46
18410.0,170.0,0.6,2.3,46
18640.0,80.0,0.6,2.3,46
19330.0,130.0,0.6,2.3,46
19560.0,40.0,0.6,2.3,46
20250.0,90.0,0.6,2.3,46
21170.0,50.0,0.6,2.3,46
22090.0,10.0,0.6,2.3,46
23010.0,290.0,0.6,2.3,46
23240.0,200.0,0.6,2.3,46
23930.0,250.0,0.6,2.3,46
24160.0,160.0,0.6,2.3,46
24850.0,210.0,0.6,2.3,46
25080.0,120.0,0.6,2.3,46
25770.0,170.0,0.6,2.3,46
26000.0,80.0,0.6,2.3,46
26690.0,130.0,0.6,2.3,46
26920.0,40.0,0.6,2.3,46
27610.0,90.0,0.6,2.3,46
28530.0,50.0,0.6,2.3,46
29450.0,10.0,0.6,2.3,46
30370.0,290.0,0.6,2.3,46
30600.0,200.0,0.6,2.3,46
31290.0,250.0,0.6,2.3,46
31520.0,160.0,0.6,2.3,46
32210.0,210.0,0.6,2.3,46
32440.0,120.0,0.6,2.3,46
33130.0,170.0,0.6,2.3,46
33360.0,80.0,0.6,2.3,46
34050.0,130.0,0.6,2.3,46
34280.0,40.0,0.6,2.3,46
34970.0,90.0,0.6,2.3,46
35890.0,50.0,0.6,2.3,46
36810.0,10.0,0.6,2.3,46
37730.0,290.0,0.6,2.3,46
37960.0,200.0,0.6,2.3,46
38650.0,250.0,0.6,2.3,46
38880.0,160.0,0.6,2.3,46
39570.0,210.0,0.6,2.3,46
39800.0,120.0,0.6,2.3,46
40490.0,170.0,0.6,2.3,46
40720.0,80.0,0.6,2.3,46
41410.0,130.0,0.6,2.3,46
41640.0,40.0,0.6,2.3,46
42330.0,90.0,0.6,2.3,46
43250.0,50.0,0.6,2.3,46
44170.0,10.0,0.6,2.3,46
45090.0,290.0,0.6,2.3,46
45320.0,200.0,0.6,2.3,46
46010.0,250.0,0.6,2.3,46
46240.0,160.0,0.6,2.3,46
46930.0,210.0,0.6,2.3,46
47160.0,120.0,0.6,2.3,46
47850.0,170.0,0.6,2.3,46
48080.0,80.0,0.6,2.3,46
48770.0,130.0,0.6,2.3,46
49000.0,40.0,0.6,2.3,46
49690.0,90.0,0.6,2.3,46
50610.0,50.0,0.6,2.3,46
51530.0,10.0,0.6,2.3,46
52450.0,290.0,0.6,2.3,46
52680.0,200.0,0.6,2.3,46
53370.0,250.0,0.6,2.3,46
53600.0,160.0,0.6,2.3,46
54290.0,210.0,0.6,2.3,46
54520.0,120.0,0.6,2.3,46
55210.0,170.0,0.6,2.3,46
55440.0,80.0,0.6,2.3,46
56130.0,130.0,0.6,2.3,46
56360.0,40.0,0.6,2.3,46
57050.0,90.0,0.6,2.3,46
57970.0,50.0,0.6,2.3,46
58890.0,10.0,0.6,2.3,46
59810.0,290.0,0.6,2.3,46
60040.0,200.0,0.6,2.3,46
60730.0,250.0,0.6,2.3,46
60960.0,160.0,0.6,2.3,46
61650.0,210.0,0.6,2.3,46
61880.0,120.0,0.6,2.3,46
62570.0,170.0,0.6,2.3,46
62800.0,80.0,0.6,2.3,46
63490.0,130.0,0.6,2.3,46
63720.0,40.0,0.6,2.3,46
64410.0,90.0,0.6,2.3,46
65330.0,50.0,0.6,2.3,46
66250.0,10.0,0.6,2.3,46
67170.0,290.0,0.6,2.3,46
67400.0,200.0,0.6,2.3,46
68090.0,250.0,0.6,2.3,46
68320.0,160.0,0.6,2.3,46
69010.0,210.0,0.6,2.3,46
69240.0,120.0,0.6,2.3,46
69930.0,170.0,0.6,2.3,46
70160.0,80.0,0.6,2.3,46
70850.0,130.0,0.6,2.3,46
71080.0,40.0,0.6,2.3,46
71770.0,90.0,0.6,2.3,46
72690.0,50.0,0.6,2.3,46
73610.0,10.0,0.6,2.3,46
74530.0,290.0,0.6,2.3,46
74760.0,200.0,0.6,2.3,46
75450.0,250.0,0.6,2.3,46
75680.0,160.0,0.6,2.3,46
76370.0,210.0,0.6,2.3,46
76600.0,120.0,0.6,2.3,46
77290.0,170.0,0.6,2.3,46
77520.0,80.0,0.6,2.3,46
78210.0,130.0,0.6,2.3,46
78440.0,40.0,0.6,2.3,46
79130.0,90.0,0.6,2.3,46
80050.0,50.0,0.6,2.3,46
80970.0,10.0,0.6,2.3,46
81890.0,290.0,0.6,2.3,46
82120.0,200.0,0.6,2.3,46
82810.0,250.0,0.6,2.3,46
83040.0,160.0,0.6,2.3,46
83730.0,210.0,0.6,2.3,46
83960.0,120.0,0.6,2.3,46
84650.0,170.0,0.6,2.3,46
84880.0,80.0,0.6,2.3,46
85570.0,130.0,0.6,2.3,46
85800.0,40.0,0.6,2.3,46
86490.0,90.0,0.6,2.3,46
87410.0,50.0,0.6,2.3,46
