TOA,Delta TOA,PW,power,angle
440.0,185.0,0.4,1.7,56
870.0,105.0,0.4,1.7,56
1300.0,25.0,0.4,1.7,56
1730.0,200.0,0.4,1.7,56
2160.0,120.0,0.4,1.7,56
2590.0,40.0,0.4,1.7,56
3020.0,215.0,0.4,1.7,56
3450.0,135.0,0.4,1.7,56
3880.0,55.0,0.4,1.7,56
4310.0,230.0,0.4,1.7,56
4740.0,150.0,0.4,1.7,56
5170.0,70.0,0.4,1.7,56
5600.0,245.0,0.4,1.7,56
6030.0,165.0,0.4,1.7,56
6460.0,85.0,0.4,1.7,56
6890.0,5.0,0.4,1.7,56
7320.0,180.0,0.4,1.7,56
7750.0,100.0,0.4,1.7,56
8180.0,20.0,0.4,1.7,56
8610.0,195.0,0.4,1.7,56
9040.0,115.0,0.4,1.7,56
9470.0,35.0,0.4,1.7,56
9900.0,210.0,0.4,1.7,56
10330.0,130.0,0.4,1.7,56
10760.0,50.0,0.4,1.7,56
11190.0,225.0,0.4,1.7,56
11620.0,145.0,0.4,1.7,56
12050.0,65.0,0.4,1.7,56
12480.0,240.0,0.4,1.7,56
12910.0,160.0,0.4,1.7,56
13340.0,80.0,0.4,1.7,56
14200.0,175.0,0.4,1.7,56
14630.0,95.0,0.4,1.7,56
15060.0,15.0,0.4,1.7,56
15490.0,190.0,0.4,1.7,56
15920.0,110.0,0.4,1.7,56
16350.0,30.0,0.4,1.7,56
16780.0,205.0,0.4,1.7,56
17210.0,125.0,0.4,1.7,56
17640.0,45.0,0.4,1.7,56
18070.0,220.0,0.4,1.7,56
18500.0,140.0,0.4,1.7,56
18930.0,60.0,0.4,1.7,56
19360.0,235.0,0.4,1.7,56
19790.0,155.0,0.4,1.7,56
20220.0,75.0,0.4,1.7,56
20650.0,250.0,0.4,1.7,56
21080.0,170.0,0.4,1.7,56
21510.0,90.0,0.4,1.7,56
21940.0,10.0,0.4,1.7,56
22370.0,185.0,0.4,1.7,56
22800.0,105.0,0.4,1.7,56
23230.0,25.0,0.4,1.7,56
23660.0,200.0,0.4,1.7,56
24090.0,120.0,0.4,1.7,56
24520.0,40.0,0.4,1.7,56
24950.0,215.0,0.4,1.7,56
25380.0,135.0,0.4,1.7,56
25810.0,55.0,0.4,1.7,56
