TOA,Delta TOA,PW,power,angle
255.0,0.0,0.5,1.8,40
510.0,70.0,0.5,1.8,40
765.0,255.0,0.5,1.8,40
1020.0,150.0,0.5,1.8,40
1275.0,255.0,0.5,1.8,40
1530.0,230.0,0.5,1.8,40
1785.0,55.0,0.5,1.8,40
2040.0,255.0,0.5,1.8,40
2295.0,135.0,0.5,1.8,40
2550.0,255.0,0.5,1.8,40
2805.0,215.0,0.5,1.8,40
3060.0,40.0,0.5,1.8,40
3315.0,255.0,0.5,1.8,40
3570.0,120.0,0.5,1.8,40
3825.0,255.0,0.5,1.8,40
4080.0,200.0,0.5,1.8,40
4335.0,25.0,0.5,1.8,40
4590.0,255.0,0.5,1.8,40
4845.0,105.0,0.5,1.8,40
5100.0,255.0,0.5,1.8,40
5355.0,185.0,0.5,1.8,40
5610.0,10.0,0.5,1.8,40
5865.0,255.0,0.5,1.8,40
6120.0,90.0,0.5,1.8,40
6375.0,255.0,0.5,1.8,40
6630.0,170.0,0.5,1.8,40
6885.0,255.0,0.5,1.8,40
7140.0,250.0,0.5,1.8,40
7395.0,75.0,0.5,1.8,40
7650.0,255.0,0.5,1.8,40
7905.0,155.0,0.5,1.8,40
8160.0,255.0,0.5,1.8,40
8415.0,235.0,0.5,1.8,40
8670.0,60.0,0.5,1.8,40
8925.0,255.0,0.5,1.8,40
9180.0,140.0,0.5,1.8,40
9435.0,255.0,0.5,1.8,40
9690.0,220.0,0.5,1.8,40
9945.0,45.0,0.5,1.8,40
10200.0,255.0,0.5,1.8,40
10455.0,125.0,0.5,1.8,40
10710.0,255.0,0.5,1.8,40
10965.0,205.0,0.5,1.8,40
11220.0,30.0,0.5,1.8,40
11475.0,255.0,0.5,1.8,40
11730.0,110.0,0.5,1.8,40
11985.0,255.0,0.5,1.8,40
12240.0,190.0,0.5,1.8,40
12495.0,15.0,0.5,1.8,40
12750.0,255.0,0.5,1.8,40
13005.0,95.0,0.5,1.8,40
13260.0,255.0,0.5,1.8,40
13515.0,175.0,0.5,1.8,40
13770.0,255.0,0.5,1.8,40
14025.0,255.0,0.5,1.8,40
14280.0,80.0,0.5,1.8,40
14535.0,255.0,0.5,1.8,40
14790.0,160.0,0.5,1.8,40
15045.0,255.0,0.5,1.8,40
15300.0,240.0,0.5,1.8,40
15555.0,65.0,0.5,1.8,40
15810.0,255.0,0.5,1.8,40
16065.0,145.0,0.5,1.8,40
16320.0,255.0,0.5,1.8,40
16575.0,225.0,0.5,1.8,40
16830.0,50.0,0.5,1.8,40
17085.0,255.0,0.5,1.8,40
17340.0,130.0,0.5,1.8,40
17595.0,255.0,0.5,1.8,40
17850.0,210.0,0.5,1.8,40
18105.0,35.0,0.5,1.8,40
18360.0,255.0,0.5,1.8,40
18615.0,115.0,0.5,1.8,40
18870.0,255.0,0.5,1.8,40
19125.0,195.0,0.5,1.8,40
19380.0,20.0,0.5,1.8,40
19635.0,255.0,0.5,1.8,40
19890.0,100.0,0.5,1.8,40
20145.0,255.0,0.5,1.8,40
20400.0,180.0,0.5,1.8,40
20655.0,5.0,0.5,1.8,40
20910.0,255.0,0.5,1.8,40
21165.0,85.0,0.5,1.8,40
21420.0,255.0,0.5,1.8,40
21675.0,165.0,0.5,1.8,40
21930.0,255.0,0.5,1.8,40
22185.0,245.0,0.5,1.8,40
22440.0,70.0,0.5,1.8,40
22695.0,255.0,0.5,1.8,40
22950.0,150.0,0.5,1.8,40
23205.0,255.0,0.5,1.8,40
23460.0,230.0,0.5,1.8,40
23715.0,55.0,0.5,1.8,40
23970.0,255.0,0.5,1.8,40
24225.0,135.0,0.5,1.8,40
24480.0,255.0,0.5,1.8,40
24735.0,215.0,0.5,1.8,40
24990.0,40.0,0.5,1.8,40
25245.0,255.0,0.5,1.8,40
25500.0,120.0,0.5,1.8,40
25755.0,255.0,0.5,1.8,40
26010.0,200.0,0.5,1.8,40
26265.0,25.0,0.5,1.8,40
26520.0,255.0,0.5,1.8,40
26775.0,105.0,0.5,1.8,40
27030.0,255.0,0.5,1.8,40
27285.0,185.0,0.5,1.8,40
27540.0,10.0,0.5,1.8,40
27795.0,255.0,0.5,1.8,40
28050.0,90.0,0.5,1.8,40
28305.0,255.0,0.5,1.8,40
28560.0,170.0,0.5,1.8,40
28815.0,255.0,0.5,1.8,40
29070.0,250.0,0.5,1.8,40
29325.0,75.0,0.5,1.8,40
29580.0,255.0,0.5,1.8,40
29835.0,155.0,0.5,1.8,40
30090.0,255.0,0.5,1.8,40
30345.0,235.0,0.5,1.8,40
